# file	id	text
# local_data.dat	DST_EXAMPLE	这里填写人工修订后的简中文本
# local_sync_data.dat	DST_EXAMPLE	这里填写人工修订后的简中文本
# table_text_all_data.rdf	0:1015	炫耀
# table_quest_text_data.rdf	1	这里填写人工修订后的任务文本
table_text_all_data.rdf	3:99199977:0	Tanjiro Hair	炭治郎发型
table_text_all_data.rdf	3:111600800:0	Cell Armor (Top)	沙鲁盔甲(上衣)
table_text_all_data.rdf	3:111600810:0	Cell Armor (Pants)	沙鲁盔甲(裤子)
table_text_all_data.rdf	3:111600820:0	Cell Armor (Shoes)	沙鲁盔甲(鞋子)
table_text_all_data.rdf	3:111600830:0	Cell Armor (Top)	沙鲁盔甲(上衣)
table_text_all_data.rdf	3:111600840:0	Cell Armor (Pants)	沙鲁盔甲(裤子)
table_text_all_data.rdf	3:111600850:0	Cell Armor (Shoes)	沙鲁盔甲(鞋子)
table_text_all_data.rdf	3:111600860:0	Cell Armor (Top)	沙鲁盔甲(上衣)
table_text_all_data.rdf	3:111600870:0	Cell Armor (Pants)	沙鲁盔甲(裤子)
table_text_all_data.rdf	3:111600880:0	Cell Armor (Shoes)	沙鲁盔甲(鞋子)
table_text_all_data.rdf	3:111702910:0	Piccolo Outfit	比克套装
table_text_all_data.rdf	3:111702930:0	Human Outfit	人类套装
table_text_all_data.rdf	3:111702940:0	Namek Outfit	那美克套装
table_text_all_data.rdf	3:111702950:0	Majin Outfit	魔人套装
table_text_all_data.rdf	4:6001515:0	Namek	那美克
table_text_all_data.rdf	4:6001516:0	Majin	魔人
table_text_all_data.rdf	4:6001517:0	Saiyan	赛亚人
table_text_all_data.rdf	4:6001534:0	Stone	石
table_text_all_data.rdf	6:1211301:0	Fajita	肥吉塔
table_text_all_data.rdf	6:3701222:0	Sky Dungeon 1	天空副本1
table_text_all_data.rdf	6:3701223:0	Sky Dungeon 2	天空副本2
table_text_all_data.rdf	6:3701224:0	Sky Dungeon 3	天空副本3
table_text_all_data.rdf	13:1000:0	General	将军
table_text_all_data.rdf	17:2734007:0	Super Saiyan God	超级赛亚人之神
# AUTO_BLOCK_TAIWAN_SAFE_UNTRANSLATED_20260604_END


local_data.dat	DST_STATUS_TOOLTIP_ATTACK_RATING	@	命中率
local_data.dat	DST_STATUS_TOOLTIP_DODGE_RATING	@	回避率
local_data.dat	DST_INVENTORY_SORT_SUCCESS	整理%s了。	整理完成。
